19.91,18.77,19.27,19.82,18.91,19.49,19.99,18.6,19.57,18.84
24.99,24.85,27.06,27.08,25.51,25.6,26.49,25.12,26,25.6
35.4,34.04,33.22,34.3,33.86,34.44,33.98,33.83,32.94,35.28
40.26,40.28,39.75,39.86,40,39.82,40.05,38.31,38.85,39.88
42.66,42.22,42.36,42.47,42.48,42.25,42.45,41.64,41.8,41.98
45.05,44.15,44.96,45.08,44.95,44.67,44.78,44.97,44.73,44.08
45.89,46.01,45.9,46.16,45.93,45.94,45.93,46.16,45.14,45.71
46.96,46.76,46.63,46.48,46.48,47.15,46.65,46.56,46.26,46.65
46.86,46.85,47.09,47.08,46.96,47.06,47.01,46.88,47.02,46.88
