2.451999999999999957e+01,2.045187281890464703e+01,2.414885373709217475e+01,2.032298037477814745e+01,2.277319907077078653e+01,2.753923594652146534e+01,2.169179817319443870e+01,2.538087537139414707e+01,2.326640125207993037e+01,2.744597338167043432e+01
3.389999999999999858e+01,3.008496731721359296e+01,3.536406908796437421e+01,3.475295948680979308e+01,3.533340022036281169e+01,3.323998417155484475e+01,3.059489934866664740e+01,3.304819642880949715e+01,3.567333823714977115e+01,3.532717957599788861e+01
4.160000000000000142e+01,3.884933915605734001e+01,3.965061567935597964e+01,4.366110698788632760e+01,4.129445585577850153e+01,4.373182745552040274e+01,4.221859735585393025e+01,4.486122627868804358e+01,4.088058885418068655e+01,4.176174441571733809e+01
4.425999999999999801e+01,4.619471784882225762e+01,4.461885192004715606e+01,4.203193588938863456e+01,4.542734681589426060e+01,4.504018297580010000e+01,4.807193113468149193e+01,4.831219282870199550e+01,4.577342774308869622e+01,4.347378342533901474e+01
4.621000000000000085e+01,4.369590075207204904e+01,4.599459798445059988e+01,4.729447230197354912e+01,4.601635940214902831e+01,4.574343774984748023e+01,4.671503144963703136e+01,4.664076975347100529e+01,4.646863201389644615e+01,4.616283380033854655e+01
4.663000000000000256e+01,4.805528185642866390e+01,4.557976826742219600e+01,4.565128076480174713e+01,4.676272109426525247e+01,4.459944492997448151e+01,4.746572293867120607e+01,4.686379423093383423e+01,4.726092249939787848e+01,4.673575309828735413e+01
4.671000000000000085e+01,4.648992252672520920e+01,4.758284002126161738e+01,4.564401461823825912e+01,4.647820170105686799e+01,4.531234178327171946e+01,4.692489227151225606e+01,4.802885288810254139e+01,4.607944671487822319e+01,4.677773770481589111e+01
4.692000000000000171e+01,4.701106063360199272e+01,4.645211922561567519e+01,4.709927414161852255e+01,4.710155624330422341e+01,4.612867315961042891e+01,4.647052659446511313e+01,4.713593309293333533e+01,4.627858457568311934e+01,4.675344126391577504e+01
4.700999999999999801e+01,4.697208835570829422e+01,4.693352457558796686e+01,4.649016835888949828e+01,4.701374283432082990e+01,4.750335890071311695e+01,4.680309155024821877e+01,4.721364198616823415e+01,4.717092238965098971e+01,4.669595555859176983e+01
