2.953000000000000114e+01,3.353999999999999915e+01,2.908999999999999986e+01,3.465999999999999659e+01,3.103000000000000114e+01,2.985000000000000142e+01,3.322999999999999687e+01,3.252000000000000313e+01,3.103000000000000114e+01,3.264999999999999858e+01
4.228000000000000114e+01,4.327000000000000313e+01,4.231000000000000227e+01,4.342000000000000171e+01,4.475999999999999801e+01,4.217999999999999972e+01,3.914000000000000057e+01,4.111999999999999744e+01,4.257000000000000028e+01,4.153000000000000114e+01
6.263000000000000256e+01,5.795000000000000284e+01,6.189999999999999858e+01,5.831000000000000227e+01,5.971999999999999886e+01,6.188000000000000256e+01,5.879999999999999716e+01,5.602000000000000313e+01,5.464000000000000057e+01,5.888000000000000256e+01
7.925000000000000000e+01,7.465000000000000568e+01,7.793000000000000682e+01,7.645999999999999375e+01,8.014000000000000057e+01,7.915999999999999659e+01,8.043999999999999773e+01,7.623999999999999488e+01,7.957999999999999829e+01,8.307999999999999829e+01
9.073000000000000398e+01,8.903000000000000114e+01,8.514000000000000057e+01,9.023999999999999488e+01,8.895000000000000284e+01,9.018000000000000682e+01,8.925000000000000000e+01,8.960999999999999943e+01,8.818999999999999773e+01,9.004999999999999716e+01
9.306999999999999318e+01,9.257999999999999829e+01,9.265999999999999659e+01,9.326999999999999602e+01,9.329000000000000625e+01,9.340000000000000568e+01,9.282999999999999829e+01,9.351999999999999602e+01,9.387000000000000455e+01,9.265999999999999659e+01
9.467000000000000171e+01,9.467000000000000171e+01,9.478000000000000114e+01,9.510999999999999943e+01,9.468000000000000682e+01,9.470999999999999375e+01,9.498999999999999488e+01,9.457999999999999829e+01,9.501999999999999602e+01,9.475000000000000000e+01
9.556000000000000227e+01,9.559999999999999432e+01,9.573999999999999488e+01,9.576999999999999602e+01,9.551000000000000512e+01,9.568999999999999773e+01,9.545999999999999375e+01,9.565999999999999659e+01,9.550000000000000000e+01,9.573999999999999488e+01
9.606000000000000227e+01,9.603000000000000114e+01,9.606999999999999318e+01,9.609000000000000341e+01,9.606000000000000227e+01,9.606000000000000227e+01,9.617000000000000171e+01,9.601999999999999602e+01,9.598000000000000398e+01,9.609999999999999432e+01
